"Owning Library","Item Barcode","Shelving Location Name","Use Count","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Edit Date","Create Date"
"OCRL-GIBSN","31019000192180","ADULT","14","You never can tell","Eagle, Kathleen.","2001","FIC EAG",,,"13","1","25.00","2019-06-29","2002-02-12"
"OCRL-GIBSN","31019000204910","ADULT","0","Children and teens afraid to eat : helping youth in today's weight-obsessed world","Berg, Francie M.","2001","616.85 BER","600","610","13","1","25.00","2019-06-29","2002-02-14"
"OCRL-GIBSN","31019000219991","ADULT","0","Heart attack! : advice for patients by patients",,"2002","616.1 HEA","600","610","13","1","25.00","2019-06-29","2002-03-07"
"OCRL-GIBSN","31019000224777","JUV","0","Come sing, Jimmy Jo","Paterson, Katherine","1995","J PAT",,,"13","1","25.00","2019-06-29","2002-03-06"
"OCRL-GIBSN","31019000230667","ADULT","0","Secrets of the baby whisperer for toddlers","Hogg, Tracy","2002","649.122 HOG","600","640","13","1","25.00","2019-06-29","2002-03-19"
"OCRL-GIBSN","31019000236029","ADULT","0","Living today in Alateen.",,"2001","362.29 LIV","300","360","13","1","25.00","2019-06-29","2002-03-22"
"OCRL-GIBSN","31019000253529","ADULT","0","Square wheels : and other easy-to-build, hands-on science activities","Rathjen, Don.","2002","507.2 RAT","500","500","13","1","25.00","2019-06-29","2002-09-06"
"OCRL-GIBSN","31019000281744","ADULT","0","I know just what you mean : the power of friendship in women's lives","Goodman, Ellen","2000","158.2 GOO","100","150","13","1","25.00","2019-06-29","2002-10-16"
"OCRL-GIBSN","31019000281876","ADULT","0","Hunting weapons : from the Middle Ages to the twentieth century","Blackmore, Howard L.","2000","623.44 BLA","600","620","13","1","25.00","2019-06-29","2002-10-16"
"OCRL-GIBSN","31019000281884","ADULT","0","Playing with the big boys : success secrets of the most powerful women in business","Pestrak, Debra.","2001","650.1 PES","600","650","13","1","25.00","2019-06-29","2002-10-16"
"OCRL-GIBSN","31019000281892","ADULT","0","Life on the line : one woman's tale of work, sweat, and survival","De Santis, Solange.","1999","331.4 DES","300","330","13","1","25.00","2019-06-29","2002-10-16"
"OCRL-GIBSN","31019000285679","ADULT","1","Something new : reflections on the beginnings of a marriage","Beesley, Amanda.","2000","306.8 BEE","300","300","13","1","25.00","2019-06-29","2002-10-22"
"OCRL-GIBSN","31019000302045","ADULT","0","When every moment counts : what you need to know about bioterrorism from the Senate's only doctor","Frist, William H.","2002","613.6 FRI","600","610","13","1","25.00","2019-06-29","2002-05-24"
"OCRL-GIBSN","31019000303134","ADULT","2","Silent death : the threat of chemical and biological terrorism","Gay, Kathlyn","2001","358.34 GAY","300","350","13","1","25.00","2019-06-29","2002-05-29"
"OCRL-GIBSN","31019000304462","ADULT","0","The right words at the right time",,"2002","158 RIG","100","150","13","1","25.00","2019-06-29","2002-05-30"
"OCRL-GIBSN","31019000308174","ADULT","0","The tumultuous fifties : a view from the New York Times Photo Archives","New York Times Photo Archives","2001","779 TUM","700","770","13","1","25.00","2019-06-29","2002-05-31"
"OCRL-GIBSN","31019000371628","ADULT","0","It must have been moonglow : reflections on the first years of widowhood","Greene, Phyllis.","2001","305.48 GRE","300","300","13","1","25.00","2019-06-29","2002-04-12"
"OCRL-GIBSN","31019000390875","ADULT","0","CLEP : official study guide",,"2001","378.1 CLE 2002","300","370","13","1","25.00","2019-06-29","2002-04-24"
"OCRL-GIBSN","31019000402183","ADULT","0","Gentlemen only : an insider's look at golf in Augusta, Georgia, and what she found at the end of Magnolia Lane","Williams, Robbie 1937-","2002","796.352 WIL","700","790","13","1","25.00","2019-06-29","2002-05-07"
"OCRL-GIBSN","31019000426661","ADULT","2","Father Timothy A. Kavanagh.",,"2001","808.88 PAT","800","800","13","1","25.00","2019-06-29","2002-11-15"
"OCRL-GIBSN","31019000428345","ADULT","0","National Audubon Society field guide to the southeastern states",,"1999","508.76 NAT","500","500","13","1","25.00","2019-06-29","2002-12-09"
"OCRL-GIBSN","31019000434160","ADULT","1","Everything you need to know about peer pressure","Feller, Robyn M.","2001","303.3 FEL","300","300","13","1","25.00","2019-06-29","2002-12-06"
"OCRL-GIBSN","31019000434269","ADULT","1","Everything you need to know about depression","Ayer, Eleanor H.","2001","616.85 AYE","600","610","13","1","25.00","2019-06-29","2002-12-06"
"OCRL-GIBSN","31019000434319","ADULT","1","Dating and relating : a guy's guide to girls","Kelly, Tara E.","2000","306.734 KEL","300","300","13","1","25.00","2019-06-29","2002-12-06"
"OCRL-GIBSN","31019000444573","ADULT","0","Super study skills : the ultimate guide to tests and studying","Rozakis, Laurie","2002","371.3 ROZ","300","370","13","1","25.00","2019-06-29","2002-12-09"
"OCRL-GIBSN","31019000452451","ADULT","5","Dave's quick 'n' easy web pages : an introductory guide to creating web sites","Lindsay, Dave 1984-","2001","005.72 LIN","000","000","13","1","25.00","2019-06-29","2002-12-30"
"OCRL-GIBSN","31019000460835","ADULT","1","The ultimate container gardener","Donaldson, Stephanie.","2001","635.98 DON","600","630","13","1","25.00","2019-06-29","2003-01-14"
"OCRL-GIBSN","31019000483837","ADULT","0","I married adventure : looking at life through the lens of possibility","Swindoll, Luci 1932-","2002","248.4 SWI","200","240","13","1","25.00","2019-06-29","2003-03-26"
"OCRL-GIBSN","31019000485121","ADULT","3","Who moved my cheese? for teens : an a-mazing way to change and win!","Johnson, Spencer","2002","155.2 JOH","100","150","13","1","25.00","2019-06-29","2003-03-25"
"OCRL-GIBSN","31019000485758","ADULT","0","Take charge of your breast cancer : how to get the best possible treatment","Link, John S.","2002","616.99 LIN","600","610","13","1","25.00","2019-06-29","2003-03-27"
"OCRL-GIBSN","31019000492911","ADULT","0","Closing the gap : a strategy for bringing parents and teens together","McGraw, Jay","2001","306.874 MCGRA","300","300","13","1","25.00","2019-06-29","2003-04-03"
"OCRL-GIBSN","31019000493190","ADULT","0","Team skydiving","George, Charles 1949-","1999","797.5 GEO","700","790","13","1","25.00","2019-06-29","2003-04-03"
"OCRL-GIBSN","31019000505175","ADULT","0","What about the kids? : raising your children before, during, and after divorce","Wallerstein, Judith S.","2003","306.89 WAL","300","300","13","1","25.00","2019-06-29","2003-04-09"
"OCRL-GIBSN","31019000522105","ADULT","2","The Story of Jesus.",,"1993","232.9 STO","200","230","13","1","25.00","2019-06-29","2003-05-12"
"OCRL-GIBSN","31019000528656","ADULT","3","Quick course in Microsoft Word 2002 : fast track training for busy people",,"2003","652.5 QUI","600","650","13","1","25.00","2019-06-29","2003-05-16"
"OCRL-GIBSN","31019000552425","ADULT","8","A searching heart","Oke, Janette 1935-","1998","FIC OKE",,,"13","1","25.00","2019-06-29","2003-02-14"
"OCRL-GIBSN","31019000591894","BIOGRAPHY","0","How Angel Peterson got his name : and other outrageous tales about extreme sports","Paulsen, Gary","2003","B PAULSEN",,,"13","1","25.00","2019-06-29","2003-03-13"
"OCRL-GIBSN","31019000644511","ADULT","3","Scrapbooking : everything you need to know to preserve your memories",,"2003","745.59 SCR","700","740","13","1","25.00","2019-06-29","2003-07-17"
"OCRL-GIBSN","31019000647217","AV","7","Aspen extreme",,"199u","DVD ASP",,,"13","1","25.00","2019-06-29","2003-07-16"
"OCRL-GIBSN","31019000655780","ADULT","1","Taste of home's quick cooking annual recipes : every single rapid recipe from the past year",,"1999","641.5 QUI 2003","600","640","13","1","25.00","2019-06-29","2003-08-07"
"OCRL-GIBSN","31019000716582","ADULT","2","The driving force : handling the curves in life","Hembree, Michael 1951-","1999","796.72 HEM","700","790","13","1","25.00","2019-06-29","2003-10-07"
"OCRL-GIBSN","31019000720683","ADULT","0","DAR manual for citizenship.",,"1998","323.6 DAR","300","320","13","1","25.00","2019-06-29","2003-10-13"
"OCRL-GIBSN","31019000728702","ADULT","0","Pure excitement","White, Joe 1948-","1996","306.7 WHI","300","300","13","1","25.00","2019-06-29","2004-06-10"
"OCRL-GIBSN","31019000754427","ADULT","0","Bringing Elizabeth home : a journey of faith and hope","Smart, Ed.","2003","364.154 SMA","300","360","13","1","25.00","2019-06-29","2003-11-18"
"OCRL-GIBSN","31019000791460","ADULT","1","Great Smoky Mountains National Park : wildlife watcher's guide","Carlton, Mike 1959-","1996","591.97 CAR","500","590","13","1","25.00","2019-06-29","2004-01-06"
"OCRL-GIBSN","31019000794456","ADULT","1","Dr. Atkins' age-defying diet revolution","Atkins, Robert C.","2000","613.2 ATK","600","610","13","1","25.00","2019-06-29","2004-01-14"
"OCRL-GIBSN","31019000794555","ADULT","0","Joe Montana's art and magic of quarterbacking","Montana, Joe 1956-","1997","796.332 MON","700","790","13","1","25.00","2019-06-29","2004-01-14"
"OCRL-GIBSN","31019000794605","ADULT","1","Teens can make it happen : nine steps to success","Graham, Stedman","2000","158.1 GRA","100","150","13","1","25.00","2019-06-29","2004-01-14"
"OCRL-GIBSN","31019000796352","JUV","2","Henry Huggins","Cleary, Beverly","2000","J CLE",,,"13","1","25.00","2019-06-29","2004-01-16"
"OCRL-GIBSN","31019000836604","ADULT","0","Greatest teams : the most dominant powerhouses in sports","Crothers, Tim.","1998","796 CRO","700","790","13","1","25.00","2019-06-29","2004-02-12"
"OCRL-GIBSN","31019000860778","ADULT","0","Taste of home's quick cooking annual recipes : every single rapid recipe from the past year",,"1999","641.5 QUI 2004","600","640","13","1","25.00","2019-06-29","2004-02-26"
"OCRL-GIBSN","31019000860786","ADULT","0","Home run heroes : Mark McGwire, Sammy Sosa, and a season for the ages",,"1998","796.357 HOM","700","790","13","1","25.00","2019-06-29","2004-02-26"
"OCRL-GIBSN","31019000860844","ADULT","1","Everybody wins! : non-competitive party games & activities for children","Blosser, Jody L.","1996","793 BLO","700","790","13","1","25.00","2019-06-29","2004-02-26"
"OCRL-GIBSN","31019000860984","ADULT","0","The mystic Grail : the challenge of the Arthurian quest","Matthews, John 1948-","1997","809.9 MAT","800","800","13","1","25.00","2019-06-29","2004-02-26"
"OCRL-GIBSN","31019000861990","ADULT","0","Marriage and family in the biblical world",,"2003","220.8 MAR","200","220","13","1","25.00","2019-06-29","2004-03-01"
"OCRL-GIBSN","31019000886914","ADULT","3","Microsoft Office PowerPoint 2003 : fast & easy","Lowe, Lois (Lois Adams)","2004","006.6 LOW","000","000","13","1","25.00","2019-06-29","2004-04-05"
"OCRL-GIBSN","31019000893340","ADULT","1","Pack up your gloomees in a great big box, then sit on the lid and laugh","Johnson, Barbara (Barbara E.)","1993","248.8 JOH","200","240","13","1","25.00","2019-06-29","2004-03-29"
"OCRL-GIBSN","31019000923097","PICTURE","15","Giggle, giggle, quack","Cronin, Doreen","2002","P CRO",,,"13","1","25.00","2019-06-29","2004-09-15"
"OCRL-GIBSN","31019000925993","ADULT","0","Lawns, grasses, and groundcovers","Hill, Lewis 1924-","1995","635.964 HIL","600","630","13","1","25.00","2019-06-29","2004-09-20"
"OCRL-GIBSN","31019000926082","ADULT","0","The complete upholsterer : a practical guide to upholstering traditional furniture","Thomerson, Carole.","1989","684.1 THO","600","680","13","1","25.00","2019-06-29","2004-09-20"
"OCRL-GIBSN","31019000927650","AV","0","Get that job",,"2002","DVD 650.14 GET","600","650","13","1","25.00","2019-06-29","2004-09-17"
"OCRL-GIBSN","31019000927890","AV","0","Personal finance",,"2002","DVD 332 LEA","300","330","13","1","25.00","2019-06-29","2004-09-17"
"OCRL-GIBSN","31019000933526","AV","0","The untamed world of English punctuation. Pt. 2",,"2000","DVD 421 STA","400","420","13","1","25.00","2019-06-29","2004-11-08"
"OCRL-GIBSN","31019000933575","AV","0","English grammar. Part 2",,"2004","DVD 428.2 ENG","400","420","13","1","25.00","2019-06-29","2004-11-08"
"OCRL-GIBSN","31019000960123","ADULT","0","The last gangster : from cop to wiseguy to FBI informant : big Ron Previte and the fall of the American mob","Anastasia, George","2004","364.1 ANA","300","360","13","1","25.00","2019-06-29","2004-04-16"
"OCRL-GIBSN","31019000963044","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.12","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963051","JUV","1","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.13","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963093","JUV","1","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.11","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963101","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.14","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963143","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.10","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963150","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.15","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963192","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.9","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963200","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.16","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963242","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.8","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963259","JUV","1","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.17","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963291","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.7","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963309","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.18","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963341","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.6","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963358","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.19","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963390","JUV","1","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.5","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963408","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.20","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963440","JUV","1","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.4","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963457","JUV","4","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.21","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963499","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.3","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963507","JUV","0","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.22","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963549","JUV","7","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.2","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019000963598","JUV","1","The World Book encyclopedia.",,"2004","J 030 WOR 2004 V.1","000","030","13","1","25.00","2019-06-29","2004-04-13"
"OCRL-GIBSN","31019001067357","AV","13","Carman the champion",,"2001","DVD CAR",,,"13","1","25.00","2019-06-29","2004-08-17"
"OCRL-GIBSN","31019001078537","AV","0","English grammar. Part 1",,"2001","DVD 425 GRA","400","420","13","1","25.00","2019-06-29","2004-08-30"
"OCRL-GIBSN","31019001078586","AV","0","Learn English punctuation 1",,"2002","DVD 428.2 LEA","400","420","13","1","25.00","2019-06-29","2004-08-30"
"OCRL-GIBSN","31019001078776","AV","0","The wrinkle-free world of English composition",,"2002","DVD 808.04 LEA","800","800","13","1","25.00","2019-06-29","2004-08-30"
"OCRL-GIBSN","31019001114704","ADULT","0","The Ten commandments : the significance of God's laws in everyday life","Schlessinger, Laura.","1998","222.16 SCH","200","220","13","1","25.00","2019-06-29","2004-10-26"
"OCRL-GIBSN","31019001127607","ADULT","0","Track and field : track events","Thompson, Luke.","2001","796.42 THO","700","790","13","1","25.00","2019-06-29","2004-11-22"
"OCRL-GIBSN","31019001180887","ADULT","3","Witness for the prosecution of Scott Peterson","Frey, Amber.","2005","364.1523 FRE","300","360","13","1","25.00","2019-06-29","2005-01-27"
"OCRL-GIBSN","31019001202210","ADULT","0","Car smarts : hot tips for the car crazy","Edmonston, Louis-Philippe","2004","629.22 EDM","600","620","13","1","25.00","2019-06-29","2005-01-19"
"OCRL-GIBSN","31019001275513","REF","2","Antiques price guide",,"2003","R 745.1 MIL 2004","700","740","13","1","25.00","2019-06-29","2005-03-31"
"OCRL-GIBSN","31019001322935","ADULT","6","Taste of home's quick cooking annual recipes : every single rapid recipe from the past year",,"1999","641.5 QUI 2005","600","640","13","1","25.00","2019-06-29","2005-05-06"
"OCRL-GIBSN","31019001424087","ADULT","1","Broken on the back row : a journey through grace and forgiveness","Patty, Sandi 1956-","2005","780.92 PATTY","700","780","13","1","25.00","2019-06-29","2005-06-02"
"OCRL-GIBSN","31019001479982","ADULT","4","NASCAR racers : today's top drivers","White, Ben 1960-","2005","796.72 WHI","700","790","13","1","25.00","2019-06-29","2005-07-07"
"OCRL-GIBSN","31019001556656","ADULT","0","Leslie Linsley's weekend decorating : 1,001 quick home decorating ideas, tips, and how-to's","Linsley, Leslie","1993","747 LIN","700","740","13","1","25.00","2019-06-29","2005-08-18"
"OCRL-GIBSN","31019001556904","ADULT","3","Great clothing from sweatshirts, t-shirts & denim","Beck, Susan Parker.","1998","746.9 BEC","700","740","13","1","25.00","2019-06-29","2005-08-18"
