"Owning Library","Last Edit Date/Time","Call Number","Title","Author","Barcode","Circ Modifier","Price","Legacy Stat Cat 1 Value"
"TRRLS-BRANT","2020-05-22","JUV NF 363.125 L","Traffic safety","Loewen, Nancy 1964-","30301000202446","book","12.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 363.33 D","Guns in the United States","Dolan, Edward F. 1924-2010","31006000115162","book","15.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 363.7 E","Going green : a kid's handbook to saving the planet",,"30301000010237","book","15.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 363.72 S","Recycling : meeting the challenge of the trash crisis","Silverstein, Alvin","30301000181673","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 363.73 B","Acid rain","Baines, John D.","30301000062436","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 363.73 P","Vanishing ozone : protecting earth from ultraviolet radiation","Pringle, Laurence 1935-","30301000152195","book","15.93","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 363.7392 K","Our global greenhouse","Koral, April","30301000018842","book","11.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 372.10424 V","I am a home schooler","Voetberg, Julie.","31006000454462","book","6.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 372.13 C","I saw a purple cow, and 100 other recipes for learning",,"30301000004859","book","14.45","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 372.13 N","Surviving homework : tips from teens","Nathan, Amy","30301000242558","book","18.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 372.87 F","Music crafts for kids : the how-to book of music discovery","Fiarotta, Noel","30301000181558","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 394.261 J","Joy through the world",,"31006000265280","book","20.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 394.2663 M","My Christmas treasury : a collection of Christmas stories, poems, and songs",,"30301000156881","book","5.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 398.2 B","The classic Hans Christian Andersen fairy tales","Black, Sheila (Sheila Fiona)","30301000169934","book","15.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 398.2 F","Bury my bones but keep my words : African tales for retelling","Fairman, Tony.","30301000029815","book","15.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 398.2 H","Jump again! : more adventures of Brer Rabbit","Parks, Van Dyke","30301000163861","book","16.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 398.2 H","The people could fly : American Black folktales","Hamilton, Virginia 1934-2002","30301000051884","book","13.99","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 398.2 H","The sleeping beauty in the wood","Heyer, Carol 1950-","30301000156840","book","9.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 398.2 M","Christmas in other lands","McDonnell, Janet 1962-","30301000317152","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 398.2 S","Brave Margaret : an Irish adventure","San Souci, Robert D.","30301000239208","book","17.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 398.2 S","Sister tricksters : rollicking tales of clever females","San Souci, Robert D.","31006001552165","book","19.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 398.2 W","Giants! : stories from around the world","Walker, Paul Robert.","30301000151460","book","17.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 398.22 S","Paul Bunyan","Shephard, Esther","31006000792291","book","6.50","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 398.24 H","When birds could talk & bats could sing : the adventures of Bruh Sparrow, Sis Wren, and their friends","Hamilton, Virginia 1934-2002","30301000201992","book","17.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 500 N","Nature.",,"30301000012944","book","15.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 507.8 C","Fun & games : stories science photos tell","Cobb, Vicki","30301000143640","book","15.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 507.8 G","More ideas for science projects","Gardner, Robert 1929-","30301000053450","book","15.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 508 L","Nature in your backyard : simple activities for children","Lang, Susan.","30301000122362","book","16.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 509.22 S","Hispanic scientists : Ellen Ochoa, Carlos A. RamÌrez, Eloy Rodriguez, Lydia Villa-Komaroff, Maria Elena Zavala","St. John, Jetty","30301000244026","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 523.41 B","Mercury and the sun","Brewer, Duncan 1938-","30301000044525","book","14.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 523.42 B","Venus","Brewer, Duncan 1938-","30301000044467","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 523.46 B","Saturn","Brewer, Duncan 1938-","30301000044491","book","16.75","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 531 B","Exploring forces and structures","Bardon, Keith.","30301000265823","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 531.112 W","Thud! : Wile E. Coyote experiments with forces and motion","Weakland, Mark","31006003263563","book","22.49","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 531.6 C","Exploring uses of energy","Catherall, Ed","30301000267274","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 532 W","Water projects","Williams, John 1936-","30301000247128","book","18.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 532.2 O","Simple science experiments with water","Orii, Eiji 1909-","30301000053351","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 535.078 G","Science projects about light","Gardner, Robert 1929-","30301000155081","book","17.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 535.6 Y","Colors","Yenawine, Philip.","30301000071783","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 536 D","Between fire and ice : the science of heat","Darling, David J.","30301000015020","book","13.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 542 K","How to make a chemical volcano and other mysterious experiments","Kramer, Alan.","30301000154910","book","6.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 551.22 H","Earthquakes","Heiligman, Deborah","31006000494518","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 551.23 H","Alien deep : revealing the mysterious living world at the bottom of the ocean","Hague, Bradley","31006003015880","book","26.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 551.4 C","Exploring weather","Catherall, Ed","30301000268165","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 551.5 M","The Sierra Club book of weatherwisdom","McVey, Vicki.","30301000056735","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 553.24 E","Coal","Edwards, Ron 1947-","31006001150275","book","22.60","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 553.28 Z","Oil and gas","Zronik, John Paul 1972-","31006001150259","book","22.60","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 567.91 M","Dinosaur questions","Most, Bernard","30301000247581","book","18.65","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 570 M","Living things","Mason, Adrienne","30301000266334","book","10.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 570 V","Janice VanCleave's play and find out about nature : easy experiments for young children","VanCleave, Janice Pratt.","30301000090346","book","12.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 577.44 S","The prairie","Stone, Lynn M.","31006000494849","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 581 P","Plants",,"30301000266425","book","10.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 581 R","Seeing what plants do.","Rahn, Joan Elma 1929-","31006000447029","book","4.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 590 M","Catbirds & dogfish","Most, Bernard","30301000243705","book","10.20","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 590 P","A fly in the sky","Pratt-Serafini, Kristin Joy.","30301000248498","book","12.50","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 590 S","Exploring variety of life","Stephenson, Robert 1950-","30301000268140","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 591 S","Real live monsters!","Schecter, Ellen.","30301000313011","book","14.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 591 W","Animal champions","Wexo, John Bonnett.","30301000245072","book","18.60","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 595.7 M","Amazing insects","Mound, L. A. (Laurence Alfred)","30301000018768","book","7.99","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 598 F","How birds fly","Freedman, Russell","31006000446989","book","5.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 609.2 B VOL.1","Women inventors","Blashfield, Jean F.","31006002781888","book","13.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 613.6 G","Smart moves : a kid's guide to self-defense","Goedecke, Christopher J.","30301000152344","book","16.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 616.853 O","Having epilepsy","O'Neill, Linda 1947-","31006000262220","book","26.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 616.97 M","AIDS : can this epidemic be stopped?","Manning, Karen","30301000155131","book","15.98","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 621.382 L","Telecommunications : from telegraphs to modems","Lampton, Christopher","30301000002242","book","19.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 623.8 M","Jet watercraft","Martin, John 1968-","30301000315040","book","17.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 625.42 H","Tunnels, tracks, and trains : building a subway","Hewett, Joan","30301000260857","book","15.99","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 629.13 S","American heroes of exploration and flight","Schraff, Anne E.","30301000150967","book","18.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 629.224 M","18-wheelers","Maifair, Linda Lee.","30301000309472","book","17.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 629.226 B","RVs and vans","Burt, Stephen.","30301000268504","book","17.45","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 629.227 Y","Street bikes","Young, Jesse 1941-","30301000310371","book","17.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 629.4 M","If you were an astronaut","MochÈ, Dinah L. 1936-","31006002124816","book","12.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 629.4 W","Far out : how to create your own star world","West, Robin","30301000013405","book","12.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 629.44 K","See inside a space station","Kerrod, Robin.","30301000058764","book","8.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 629.441 F","The space shuttle","Fichter, George S.","30301000048070","book","12.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 629.45 C","Apollo 13 : space emergency","Cole, Michael D.","30301000155651","book","15.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 629.45 C","Columbia : first flight of the space shuttle","Cole, Michael D.","30301000151437","book","15.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 629.45 M","I want to be-- an astronaut","Maze, Stephanie.","30301000091252","book","13.98","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 636.9 S","In the forest with elephants","Smith, Roland 1951-","30301000209367","book","14.35","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 636.9322 H","My hare line meets the brown rabbit","Henry, Patsy M.","31006003086709","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 636.9322 H","My hare line meets the brown rabbit","Henry, Patsy M.","31006003086717","book","0.00",
"TRRLS-BRANT","2020-05-22","JUV NF 639.28 G","Hunting Neptune's giants : true stories of American whaling","Gourley, Catherine 1950-","30301000151643","book","19.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 641.3 P","Where food comes from","Patent, Dorothy Hinshaw","30301000056933","book","14.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 701.1 Y","Stories","Yenawine, Philip.","30301000056842","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 728 A","How a house happens","Adkins, Jan 1944-","31006000327247","book","5.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 741.22 H","Drawing with charcoal & pastels","Henson, Paige 1949-","31006000262287","book","26.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 743 A","Draw 50 boats, ships, trucks & trains","Ames, Lee J.","30301000091971","book","13.99","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 745.5 L","Let's go exploring.",,"31006000241984","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 745.542 E","Papier mache project book","Elliot, Marion.","30301000145397","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 745.592 B","Easy-to-make water toys that really work","Blocksma, Mary","31006000703942","book","10.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 790.09 K","Early pleasures & pastimes","Kalman, Bobbie.","31006000266767","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 792.027 F","Makeup art","Freeman, Ron.","31006000262600","book","15.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 793 H","Juba this and Juba that : 100 African-American games for children","Hopson, Darlene Powell","30301000202065","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 793.2 W","The kids' pick-a-party book : 50 fun themes for happy birthdays and other parties","Warner, Penny","30301000247375","book","9.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 793.8 C","Wanna bet? : science challenges to fool you","Cobb, Vicki","30301000043709","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 795.4 C","Crazy eights and other card games","Cole, Joanna","30301000145371","book","15.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796. S","Sports.",,"30301000012902","book","15.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.1 F","Kites, how to make and fly them.","Downer, Marion","30301000193413","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.21 K","Roller skating","Kulper, Eileen 1965-","30301000315511","book","17.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.21 M","In-line skating","Martin, John 1968-","30301000315123","book","17.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.342 H","Top 10 women tennis players","Harrington, Denis J. 1932-","30301000310561","book","18.60","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.357 M","MVPs : baseball's most valuable players","Marino, John 1948-","30301000124665","book","15.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.357 M","Pitchers of perfection : the Cy Young award winners","Marino, John 1948-","30301000124657","book","15.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.5 B","Hiking","Bailey, Donna.","30301000309191","book","9.30","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.5 L","Outdoor safety","Loewen, Nancy 1964-","30301000202313","book","12.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.62 C","BMX bikes","Carstensen, Karol.","30301000309332","book","17.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.7 A","Michael Andretti at Indianapolis","Andretti, Michael.","30301000176293","book","5.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.72 S","Race cars","Stephenson, Sallie.","30301000268512","book","17.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.76 C","Karts","Cazin, Lorraine Jolian","30301000309373","book","17.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 796.962 K","Top 10 hockey scorers","Knapp, Ron","30301000310553","book","20.60","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 797.1 B","Canoeing","Bailey, Donna.","30301000309407","book","9.30","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 797.122 N","White water rafting","Nabhan, Marty","30301000268462","book","17.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 797.21 D","Swimming : a step-by-step guide","Dabney, Gene.","30301000062477","book","8.79","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 797.33 W","Windsurfing","Wray, Amanda.","30301000268454","book","17.90","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 797.55 P","Soaring","Perry, Phyllis J. 1933-","30301000242939","book","15.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 808.8 L","Little people big book about bedtime.",,"30301000155883","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 808.8 P","It's raining, it's pouring : a book for rainy days","Pooley, Sarah","30301000018883","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 808.8033 L","The Family read-aloud holiday treasury",,"30301000086245","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 808.81 C","A Christmas feast : poems, sayings, greetings, and wishes",,"31006000266684","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 808.83 C VOL.7","Collier's junior classics.",,"30301000030383","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 810.8 B","Thanksgiving : stories and poems",,"30301000150215","book","13.89","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 811.008 I","In daddy's arms I am tall : African Americans celebrating fathers",,"30301000090114","book","15.95","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 811.54 P","Monday's troll","Prelutsky, Jack","30301000159463","book","16.00","PINES-FICTION"
"TRRLS-BRANT","2020-05-22","JUV NF 811.54 P","The gargoyle on the roof : poems","Prelutsky, Jack","30301000239125","book","16.00","PINES-FICTION"
