"Owning Library","Item Barcode","Use Count","Shelving Location Name","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Create Date","Edit Date"
"OCRL-SOPER","31040002283686","1","JUV","The care & keeping of you 2 : the body book for older girls","Natterson, Cara Familian 1970-","2013","J 613.0424 NATT","600","610","0","0","25.00","2019-05-28","2019-06-19"
"OCRL-SOPER","31040002283694","1","JUV","The princess in black","Hale, Shannon","2014","J HALE",,,"0","0","25.00","2019-05-28","2019-06-19"
"OCRL-SOPER","31040002283702","3","JUV","Gravity Falls : lost legends","Hirsch, Alex 1985-","2018","J HIRS",,,"1","0","25.00","2019-05-28","2019-06-27"
"OCRL-SOPER","31040002283710","0","YA","The Isle of the Lost : a Descendants novel","De la Cruz, Melissa 1971-","2015","YA DELA",,,"0","0","25.00","2019-05-28","2019-06-04"
"OCRL-SOPER","31040002283728","1","JUV","Don't disturb the dinosaurs","Hopper, Ada","2016","J HOPP",,,"1","0","25.00","2019-05-28","2019-06-18"
"OCRL-SOPER","31040002283736","1","JUV","Liz learns a lesson","Barkley, Callie.","2013","J BARK",,,"0","0","25.00","2019-05-28","2019-06-26"
"OCRL-SOPER","31040002283744","1","JUV","All about Ellie","Barkley, Callie.","2013","J BARK",,,"0","0","25.00","2019-05-28","2019-06-19"
"OCRL-SOPER","31040002283751","1","JUV","Amy and the missing puppy","Barkley, Callie.","2013","J BARK",,,"0","0","25.00","2019-05-28","2019-06-18"
"OCRL-SOPER","31040002283785","0","NEW-BKS","The sentence is death : a novel","Horowitz, Anthony 1955-","2019","FIC HORO",,,"0","0","25.00","2019-05-29","2019-06-04"
"OCRL-SOPER","31040002283793","2","NEW-BKS","Hot shot","Michaels, Fern","2019","FIC MICH",,,"1","0","25.00","2019-05-29","2019-06-20"
"OCRL-SOPER","31040002283801","2","NEW-BKS","It's a Christmas thing","Dailey, Janet","2019","FIC DAIL",,,"1","0","25.00","2019-05-29","2019-06-20"
"OCRL-SOPER","31040002283819","0","NEW-BKS","The Stiehl assassin","Brooks, Terry","2019","FIC BROO",,,"0","0","25.00","2019-05-29","2019-06-04"
"OCRL-SOPER","31040002283827","1","NEW-BKS","Riding shotgun","Johnstone, William W","2019","WES JOHN (PB)",,,"0","0","25.00","2019-05-29","2019-06-12"
"OCRL-SOPER","31040002283835","1","NEW-BKS","Murder at the mansion","Connolly, Sheila","2019","FIC CONN (PB)",,,"0","0","25.00","2019-05-29","2019-06-20"
"OCRL-SOPER","31040002283868","0","JUV","The perfect Christmas pageant","Meyer, Joyce","2013","E MEYE",,,"0","0","25.00","2019-05-31","2019-06-10"
"OCRL-SOPER","31040002283876","0","JUV","Clopper, the Christmas donkey","King, Emily.","2003","E KING",,,"0","0","25.00","2019-05-31","2019-06-06"
"OCRL-SOPER","31040002283884","0","JUV","The tallest of smalls","Lucado, Max.","2009","E LUCA",,,"0","0","25.00","2019-05-31","2019-06-06"
"OCRL-SOPER","31040002283892","0","JUV","Just in case you ever wonder","Lucado, Max.","1992","E LUCA",,,"0","0","25.00","2019-05-31","2019-06-06"
"OCRL-SOPER","31040002285244","0","NONFIC","Life in the fabulous '50s : the fads, photos and fun!",,"2009","973.92 LIFE","900","970","0","0","25.00","2019-06-07","2019-06-17"
"OCRL-SOPER","31040002285251","0","NEW-BKS","The Russia hoax : the illicit scheme to clear Hillary Clinton and frame Donald Trump","Jarrett, Gregg","2018","324.973 JARR","300","320","0","0","25.00","2019-06-07","2019-06-19"
"OCRL-SOPER","31040002285269","1","NONFIC","13 hours : the inside account of what really happened in Benghazi","Zuckoff, Mitchell.","2014","363.325 ZUCK","300","360","0","0","25.00","2019-06-07","2019-06-24"
"OCRL-SOPER","31040002285277","0","NEW-BKS","Team of vipers : my 500 extraordinary days in the Trump White House","Sims, Cliff","2019","973.933 SIMS","900","970","0","0","25.00","2019-06-07","2019-06-18"
"OCRL-SOPER","31040002285285","0","NEW-BKS","Fall and rise : the story of 9/11","Zuckoff, Mitchell","2019","973.931 ZUCK","900","970","0","0","25.00","2019-06-07","2019-06-18"
"OCRL-SOPER","31040002285293","0","NEW-BKS","Let me finish : Trump, the Kushners, Bannon, New Jersey, and the power of in-your-face politics","Christie, Chris.","2019","974.9044 CHRI","900","970","0","0","25.00","2019-06-07","2019-06-18"
"OCRL-SOPER","31040002285301","1","NEW-BKS","Queen bee : a novel","Frank, Dorothea Benton","2019","FIC FRAN",,,"1","0","25.00","2019-06-07","2019-06-13"
"OCRL-SOPER","31040002285319","0","YA","Princess Academy","Hale, Shannon","2005","YA HALE",,,"0","0","25.00","2019-06-07","2019-06-19"
"OCRL-SOPER","31040002285673","1","LG-PRNT","The view from Alameda Island","Carr, Robyn","2019","LP FIC CARR",,,"0","0","25.00","2019-06-10","2019-06-27"
"OCRL-SOPER","31040002285681","0","LG-PRNT","The huntress : a novel","Quinn, Kate","2019","LP FIC QUIN",,,"0","0","25.00","2019-06-10","2019-06-20"
"OCRL-SOPER","31040002285707","2","LG-PRNT","The summer country : a novel","Willig, Lauren","2019","LP FIC WILL",,,"1","0","25.00","2019-06-10","2019-06-27"
"OCRL-SOPER","31040002285715","1","LG-PRNT","Unsolved","Patterson, James 1947-","2019","LP FIC PATT",,,"1","0","25.00","2019-06-10","2019-06-27"
"OCRL-SOPER","31040002285723","0","LG-PRNT","City of girls","Gilbert, Elizabeth 1969-","2019","LP FIC GILB",,,"0","0","25.00","2019-06-10","2019-06-20"
"OCRL-SOPER","31040002285731","1","LG-PRNT","Lost roses : a novel","Kelly, Martha Hall","2019","LP FIC KELL",,,"0","0","25.00","2019-06-10","2019-06-27"
"OCRL-SOPER","31040002285749","0","LG-PRNT","The spies of Shilling Lane : a novel","Ryan, Jennifer (Jennifer L.)","2019","LP FIC RYAN",,,"0","0","25.00","2019-06-10","2019-06-20"
"OCRL-SOPER","31040002285756","0","LG-PRNT","The Paris diversion : a novel","Pavone, Chris","2019","LP FIC PAVO",,,"0","0","25.00","2019-06-10","2019-06-20"
"OCRL-SOPER","31040002285764","1","LG-PRNT","The second mountain : the quest for a moral life","Brooks, David 1961-","2019","LP 302 BROO","300","300","0","0","25.00","2019-06-10","2019-06-27"
"OCRL-SOPER","31040002285772","1","LG-PRNT","The Peacock Emporium","Moyes, Jojo 1969-","2019","LP FIC MOYE",,,"0","0","25.00","2019-06-10","2019-06-27"
"OCRL-SOPER","31040002285780","0","LG-PRNT","Furious hours : murder, fraud, and the last trial of Harper Lee","Cep, Casey N.","2019","LP 364.1523 CEP","300","360","0","0","25.00","2019-06-10","2019-06-20"
"OCRL-SOPER","31040002285798","1","LG-PRNT","The last time I saw you : a novel","Constantine, Liv","2019","LP FIC CONS",,,"0","0","25.00","2019-06-10","2019-06-27"
"OCRL-SOPER","31040002285806","1","LG-PRNT","I've got my eyes on you","Clark, Mary Higgins","2019","LP FIC CLAR",,,"1","0","25.00","2019-06-10","2019-06-24"
"OCRL-SOPER","31040002285814","0","LG-PRNT","Machines like me : and people like you","McEwan, Ian","2019","LP FIC MCEW",,,"0","0","25.00","2019-06-10","2019-06-20"
"OCRL-SOPER","31040002285822","0","LG-PRNT","The Department of Sensitive Crimes","McCall Smith, Alexander 1948-","2019","LP FIC MCCA",,,"0","0","25.00","2019-06-10","2019-06-20"
"OCRL-SOPER","31040002285830","0","LG-PRNT","Wherever you go","Peterson, Tracie","2019","LP FIC PETE",,,"0","0","25.00","2019-06-10","2019-06-20"
"OCRL-SOPER","31040002285848","0","LG-PRNT","Collusion a novel","Gingrich, Newt","2019","LP FIC GING",,,"0","0","25.00","2019-06-10","2019-06-20"
"OCRL-SOPER","31040002285889","0","DISPLAY","Macon museum pass : Museum of Art and Sciences, Macon, Tubman Museum, Georgia Sports Hall of Fame",,"2019","MACON MUSEUM PASS",,,"5","0","100.00","2019-06-11","2019-06-13"
"OCRL-SOPER","31040002285939","0","AV","March of the Penguins",,"2005","DVD 598.4722 MARC","500","590","0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002285947","0","AV","The SpongeBob Christmas special",,"2003","DVD J SPON",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002285954","0","AV","3 pigs and a baby",,"2008","DVD J 3",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002285962","0","AV","Tractor adventures",,"2005","DVD J 629.225 TRAC","600","620","0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002285970","1","AV","Alaska : the amazing panda adventure and Born to be wild",,"2006","DVD ALAS",,,"1","0","25.00","2019-06-11","2019-06-26"
"OCRL-SOPER","31040002285988","0","AV","Happy feet",,"2007","DVD J HAPP",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002285996","1","AV","Mega truck adventures",,"2003","DVD J 629.225 MEGA","600","620","1","0","25.00","2019-06-11","2019-06-26"
"OCRL-SOPER","31040002286002","0","AV","Racing stripes",,"2005","DVD RACI",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002286010","0","AV","MVP 2 : Most vertical primate",,"2013","DVD J MVP 2",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002286028","1","AV","I love cat machines. Pts. 3 & 4",,"2003","DVD J 629.225 I 3&4","600","620","1","0","25.00","2019-06-11","2019-06-26"
"OCRL-SOPER","31040002286036","1","AV","Free Willy",,"2003","DVD FREE",,,"1","0","25.00","2019-06-11","2019-06-26"
"OCRL-SOPER","31040002286044","0","AV","Dolphin tale",,"2011","DVD DOLP",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002286051","0","AV","The shaggy dog",,"2006","DVD SHAG",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002286069","0","AV","Good boy!",,"2004","DVD GOOD",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002286077","1","AV","Animal holiday",,"2005","DVD J 591.7091 ANIM","500","590","1","0","25.00","2019-06-11","2019-06-26"
"OCRL-SOPER","31040002286085","0","AV","Firehouse dog",,"2007","DVD FIRE",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002286093","0","AV","The Wiggles. Santa's rockin'!",,"2004","DVD J WIGG",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002286101","0","AV","Shrek 2",,"2004","DVD J SHRE 2",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002286119","0","AV","Disney Channel holiday",,"2005","DVD J DISN",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002286127","1","AV","The pacifier",,"2005","DVD PACI",,,"1","0","25.00","2019-06-11","2019-06-26"
"OCRL-SOPER","31040002286135","0","AV","Robots",,"2005","DVD ROBO",,,"0","0","25.00","2019-06-11","2019-06-20"
"OCRL-SOPER","31040002286143","1","AV","Cars",,"2006","DVD J CARS",,,"1","0","25.00","2019-06-11","2019-06-27"
"OCRL-SOPER","31040002286150","1","AV","Dreamer : inspired by a true story",,"2006","DVD DREA",,,"1","0","25.00","2019-06-12","2019-06-26"
"OCRL-SOPER","31040002286168","0","AV","Dora the Explorer. Super silly fiesta!",,"2004","DVD J DORA",,,"0","0","25.00","2019-06-12","2019-06-20"
"OCRL-SOPER","31040002286176","0","AV","Hairspray",,"2007","DVD HAIR",,,"0","0","25.00","2019-06-12","2019-06-20"
"OCRL-SOPER","31040002286184","0","AV","Mighty morphin' Power Rangers, the movie",,"2003","DVD J POWE",,,"0","0","25.00","2019-06-12","2019-06-20"
"OCRL-SOPER","31040002286564","0","JUV","Don't let them disappear : 12 endangered species across the globe","Clinton, Chelsea","2019","J 591.68 CLIN","500","590","0","0","25.00","2019-06-17","2019-06-26"
"OCRL-SOPER","31040002286572","1","NEW-BKS","City of girls","Gilbert, Elizabeth 1969-","2019","FIC GILB",,,"1","0","25.00","2019-06-17","2019-06-24"
"OCRL-SOPER","31040002289774","0","JUV","Diary of an awesome friendly kid : Rowley Jefferson's journal","Kinney, Jeff","2019","J KINN",,,"5","0","25.00","2019-06-28","2019-06-28"
"OCRL-WRIGH","31040000349356","0","Stacks","13 hours",,"2016","DVD FIC 13",,,"0","0","0.00","2018-10-17","2018-10-17"
"OCRL-WRIGH","31040000349406","9","AV","The Circle",,"2017","DVD FIC CIRC",,,"0","0","25.00","2018-10-03","2019-05-09"
"OCRL-WRIGH","31040000349604","12","AV","Mr. Church",,"2016","DVD FIC MR.",,,"0","0","25.00","2018-10-03","2019-06-17"
"OCRL-WRIGH","31040000630664","0","JUV","Here lies the librarian","Peck, Richard 1934-","2006","J PECK",,,"5","0","25.00","2019-06-19","2019-06-19"
"OCRL-WRIGH","31040001060218","0","FIC","The good wife strikes back","Buchan, Elizabeth.","2004","FIC BUCH",,,"0","0","25.00","2019-02-22","2019-02-28"
"OCRL-WRIGH","31040001062420","0","AV","The best of me","Sparks, Nicholas","2011","CD FIC SPAR",,,"5","0","25.00","2018-09-26","2018-09-26"
"OCRL-WRIGH","31040001062438","0","AV","The witness","Brown, Sandra 1948-","2009","CD FIC BROW",,,"5","0","25.00","2018-09-26","2018-09-26"
"OCRL-WRIGH","31040001062446","0","AV","Johanna Lindsey compact disc collection","Lindsey, Johanna","2014","CD FIC LIND",,,"5","0","25.00","2018-09-26","2018-09-26"
"OCRL-WRIGH","31040001062552","0","AV","Sisterhood CD Collection","Michaels, Fern","2006","CD FIC MICH",,,"0","0","25.00","2018-09-26","2018-10-02"
"OCRL-WRIGH","31040001062560","0","AV","The choice","Sparks, Nicholas","2009","CD FIC SPAR",,,"5","0","25.00","2018-09-26","2018-09-26"
"OCRL-WRIGH","31040001062677","0","AV","Invisible","Patterson, James 1947-","2014","CD FIC PATT",,,"5","0","25.00","2018-09-26","2018-09-26"
"OCRL-WRIGH","31040001062925","0","AV","The shack","Young, William P.","2016","CD FIC YOUN",,,"5","0","25.00","2018-09-26","2018-09-26"
"OCRL-WRIGH","31040001063923","1","AV","Incredibles 2",,"2018","DVD J INCR 2",,,"1","0","25.00","2019-06-19","2019-06-24"
"OCRL-WRIGH","31040001063931","1","AV","Ralph breaks the internet",,"2019","DVD J RALP",,,"1","0","25.00","2019-06-19","2019-06-24"
"OCRL-WRIGH","31040001063949","1","AV","Fantastic beasts. The crimes of Grindelwald",,"2019","DVD FIC FANT",,,"1","0","25.00","2019-06-19","2019-06-24"
"OCRL-WRIGH","31040001063956","1","AV","Avengers: infinity war",,"2018","DVD FIC AVEN",,,"1","0","25.00","2019-06-19","2019-06-27"
"OCRL-WRIGH","31040001063964","0","AV","Sleeping Beauty",,"2008","DVD J SLEE",,,"0","0","25.00","2019-06-19","2019-06-24"
"OCRL-WRIGH","31040001064053","1","AV","The meg",,"2018","DVD FIC MEG",,,"1","0","25.00","2019-06-19","2019-06-24"
"OCRL-WRIGH","31040001064061","0","AV","Mary Poppins returns",,"2019","DVD J MARY",,,"0","0","25.00","2019-06-19","2019-06-24"
"OCRL-WRIGH","31040001064079","0","AV","VeggieTales. Beauty and the beet",,"2014","DVD J BEAU",,,"0","0","25.00","2019-06-19","2019-06-24"
"OCRL-WRIGH","31040001064087","0","AV","Jumanji",,"2017","DVD J JUMA",,,"0","0","25.00","2019-06-19","2019-06-24"
"OCRL-WRIGH","31040001064178","0","AV","The LEGO movie 2. The second part",,"2019","DVD J LEGO 2",,,"0","0","25.00","2019-06-19","2019-06-24"
"OCRL-WRIGH","31040001064186","0","AV","The miracle season",,"2018","DVD FIC MIRA",,,"0","0","25.00","2019-06-19","2019-06-24"
"OCRL-WRIGH","31040001064194","1","AV","Marvel Avengers, Age of Ultron",,"2015","DVD FIC AVEN",,,"1","0","25.00","2019-06-19","2019-06-27"
"OCRL-WRIGH","31040001066496","1","JUV","Dear Sister","McGhee, Alison 1960-","2018","J MCGH",,,"0","0","25.00","2019-03-19","2019-06-19"
"OCRL-WRIGH","31040001066504","0","JUV","The season of Styx Malone","Magoon, Kekla","2018","J MAGO",,,"0","0","25.00","2019-03-19","2019-03-26"
"OCRL-WRIGH","31040001066512","3","EASY","Space cows","Seltzer, Eric","2018","E SELT",,,"1","0","25.00","2019-03-19","2019-06-25"
"OCRL-WRIGH","31040001066520","1","EASY","The boy who went to Mars","James, Simon 1961-","2018","E JAME",,,"0","0","25.00","2019-03-19","2019-06-10"
"OCRL-WRIGH","31040001066538","1","JUV","Memphis, Martin, and the mountaintop : the sanitation strike of 1968","Duncan, Alice Faye","2018","J DUNC",,,"0","0","25.00","2019-03-19","2019-06-27"
"OCRL-WRIGH","31040001079499","0","EASY","The legend of the candy cane","Walburg, Lori.","1997","E WALB",,,"0","0","25.00","2018-09-06","2018-09-06"
"OCRL-WRIGH","31040001080653","0","JUV","Merlin's last quest","Leung, Julie","2018","J LEUN",,,"0","0","25.00","2019-03-12","2019-03-19"
"OCRL-WRIGH","31040001080661","2","Stacks","Terminator genisys",,"2015","DVD  FIC TERM",,,"0","0","0.00","2019-03-12","2019-06-18"
"OCRL-WRIGH","31040001080679","0","AV","Eragon",,"2007","DVD FIC ERAG",,,"0","0","25.00","2019-03-12","2019-03-14"
"OCRL-WRIGH","31040001080687","0","AV","Iron Man",,"2008","DVD FIC IRON",,,"0","0","25.00","2019-03-12","2019-03-14"
"OCRL-WRIGH","31040001080695","0","AV","Iron Man 2",,"2010","DVD FIC IRON",,,"0","0","25.00","2019-03-12","2019-03-14"
"OCRL-WRIGH","31040001080703","0","AV","Iron Man 3",,"2013","DVD  FIC IRON",,,"13","0","25.00","2019-03-12","2019-06-11"
"OCRL-WRIGH","31040001080711","0","AV","For love of the game",,"2000","DVD FIC FOR",,,"0","0","25.00","2019-03-12","2019-03-14"
"OCRL-WRIGH","31040001080729","2","AV","Cowboys & aliens",,"2011","DVD FIC COWB",,,"1","0","25.00","2019-03-12","2019-04-23"
"OCRL-WRIGH","31040001080737","0","AV","Romancing the stone",,"2006","DVD FIC ROMA",,,"0","0","25.00","2019-03-12","2019-03-14"
"OCRL-WRIGH","31040001080745","1","AV","Thor",,"2011","DVD FIC THOR",,,"13","0","25.00","2019-03-12","2019-06-11"
"OCRL-WRIGH","31040001080752","2","AV","Thor. The dark world",,"2014","DVD FIC THOR",,,"1","0","25.00","2019-03-12","2019-04-23"
"OCRL-WRIGH","31040001080760","0","AV","Prancer",,"2001","DVD J PRAN",,,"0","0","25.00","2019-03-12","2019-03-14"
"OCRL-WRIGH","31040001080778","1","AV","What women want",,"2001","DVD FIC WHAT",,,"0","0","25.00","2019-03-12","2019-04-24"
"OCRL-WRIGH","31040001080786","1","AV","Terminator salvation",,"2009","DVD FIC TERM",,,"0","0","25.00","2019-03-12","2019-04-01"
"OCRL-WRIGH","31040001080794","2","AV","Lucy must be traded, Charlie Brown",,"2004","DVD J LUCY",,,"0","0","25.00","2019-03-12","2019-06-13"
"OCRL-WRIGH","31040001080802","0","AV","A very merry Pooh year",,"2002","DVD J VERY",,,"0","0","25.00","2019-03-12","2019-03-14"
"OCRL-WRIGH","31040001080810","1","AV","Alvin and the chipmunks. Alvin's Thanksgiving celebration",,"2008","DVD J ALVI",,,"0","0","25.00","2019-03-12","2019-05-28"
"OCRL-WRIGH","31040001080828","1","AV","Gigi, God's little princess Gigi's hugest announcement",,"2007","DVD J GIGI",,,"0","0","25.00","2019-03-12","2019-04-25"
"OCRL-WRIGH","31040001080836","1","AV","Gigi's first day of school",,"2008","DVD J GIGI",,,"0","0","25.00","2019-03-12","2019-06-06"
"OCRL-WRIGH","31040001080844","0","AV","Angelina Ballerina. Friends forever",,"2002","DVD J FRIE",,,"0","0","25.00","2019-03-12","2019-03-14"
"OCRL-WRIGH","31040001080851","3","AV","Strawberry Shortcake. Puttin on the glitz",,"2011","DVD J PUTT",,,"0","0","25.00","2019-03-12","2019-04-29"
"OCRL-WRIGH","31040001080869","2","AV","Bella dancerella. Swan Lake",,"2006","DVD J SWAN",,,"0","0","25.00","2019-03-12","2019-06-06"
"OCRL-WRIGH","31040001080877","1","AV","You're a good man, Charlie Brown",,"2010","DVD J YOUR",,,"0","0","25.00","2019-03-12","2019-03-27"
"OCRL-WRIGH","31040001080885","2","AV","The nutcracker : the untold story",,"2011","DVD J NUTC",,,"0","0","25.00","2019-03-12","2019-06-27"
"OCRL-WRIGH","31040001080893","0","AV","The Legend of Cougar Canyon",,"2002","DVD FIC LEGE",,,"13","0","25.00","2019-03-12","2019-06-11"
"OCRL-WRIGH","31040001080901","0","AV","The black stallion.",,"2002","DVD FIC BLAC",,,"0","0","25.00","2019-03-12","2019-03-14"
"OCRL-WRIGH","31040001080919","1","AV","The naughty list",,"2013","DVD J NAUG",,,"0","0","25.00","2019-03-12","2019-04-25"
"OCRL-WRIGH","31040001080927","0","AV","Frosty's winter wonderland",,"2004","DVD J FROS",,,"0","0","25.00","2019-03-12","2019-03-14"
"OCRL-WRIGH","31040001080935","0","YA","The agony house","Priest, Cherie","2018","YA PRIE",,,"0","0","25.00","2019-03-19","2019-03-21"
"OCRL-WRIGH","31040001080943","3","AV","Star wars trilogy : Episodes I, II, and III",,"2013","DVD FIC STAR I-III",,,"0","0","25.00","2019-03-19","2019-05-09"
"OCRL-WRIGH","31040001080950","2","AV","Star wars trilogy",,"2013","DVD FIC STAR IV-VI",,,"0","0","25.00","2019-03-19","2019-05-09"
